 4.030380000000e+03  2.000000000000e+01
 4.607330000000e+03  1.000000000000e+03
 4.722280000000e+03  5.000000000000e+01
 4.741920000000e+03  3.000000000000e+01
 4.784320000000e+03  2.000000000000e+01
 4.811880000000e+03  7.000000000000e+01
 4.832080000000e+03  6.000000000000e+01
 4.872490000000e+03  5.000000000000e+01
 4.876320000000e+03  3.000000000000e+01
 4.962260000000e+03  1.200000000000e+02
 4.967940000000e+03  2.000000000000e+01
 5.222200000000e+03  2.000000000000e+01
 5.225110000000e+03  3.000000000000e+01
 5.229270000000e+03  3.000000000000e+01
 5.238550000000e+03  4.000000000000e+01
 5.256900000000e+03  7.000000000000e+01
 5.450840000000e+03  2.500000000000e+01
 5.480840000000e+03  1.100000000000e+02
 5.504170000000e+03  5.000000000000e+01
 5.521830000000e+03  4.000000000000e+01
 5.534810000000e+03  3.000000000000e+01
 5.540050000000e+03  3.000000000000e+01
 6.408470000000e+03  1.400000000000e+02
 6.504000000000e+03  8.000000000000e+01
 6.550260000000e+03  2.500000000000e+01
 6.617260000000e+03  5.000000000000e+01
 6.791050000000e+03  3.000000000000e+01
 6.878380000000e+03  7.000000000000e+01
 6.892590000000e+03  2.000000000000e+01
 7.070100000000e+03  8.000000000000e+01
 7.309410000000e+03  4.000000000000e+01
