 2.178080800000e+03  3.000000000000e+01
 2.259510300000e+03  3.000000000000e+01
 2.292524900000e+03  3.000000000000e+01
 2.298168900000e+03  6.000000000000e+01
 2.300141800000e+03  3.000000000000e+01
 2.373624500000e+03  4.000000000000e+01
 2.457589100000e+03  1.500000000000e+02
 2.462647200000e+03  1.500000000000e+02
 2.465149200000e+03  8.000000000000e+01
 2.468879900000e+03  6.000000000000e+01
 2.472332000000e+03  8.000000000000e+01
 2.472871300000e+03  1.000000000000e+02
 2.474814500000e+03  6.000000000000e+01
 2.479776400000e+03  1.200000000000e+02
 2.483270800000e+03  1.000000000000e+03
 2.483533400000e+03  3.000000000000e+01
 2.484187500000e+03  1.000000000000e+02
 2.486372800000e+03  8.000000000000e+01
 2.488142600000e+03  6.000000000000e+02
 2.489752400000e+03  1.000000000000e+02
 2.490644300000e+03  5.000000000000e+02
 2.491155000000e+03  2.000000000000e+02
 2.496533700000e+03  6.000000000000e+01
 2.501131800000e+03  1.000000000000e+02
 2.507900400000e+03  5.000000000000e+01
 2.510835000000e+03  1.000000000000e+02
 2.512365000000e+03  4.000000000000e+01
 2.517661100000e+03  3.000000000000e+01
 2.518101800000e+03  8.000000000000e+01
 2.522849400000e+03  4.000000000000e+02
 2.524292500000e+03  5.000000000000e+01
 2.527435100000e+03  2.000000000000e+02
 2.529135000000e+03  8.000000000000e+01
 2.535606900000e+03  4.000000000000e+01
 2.540972200000e+03  6.000000000000e+01
 2.542101300000e+03  3.000000000000e+01
 2.545978500000e+03  8.000000000000e+01
 2.549613300000e+03  6.000000000000e+01
 2.576690200000e+03  3.000000000000e+01
 2.584535900000e+03  1.500000000000e+02
 2.599566900000e+03  3.000000000000e+01
 2.606826400000e+03  8.000000000000e+01
 2.623533900000e+03  4.000000000000e+01
 2.635808800000e+03  3.000000000000e+01
 2.666812500000e+03  3.000000000000e+01
 2.679024200000e+03  6.000000000000e+01
 2.689212200000e+03  4.000000000000e+01
 2.706582000000e+03  4.000000000000e+01
 2.719027300000e+03  4.000000000000e+02
 2.720902300000e+03  1.500000000000e+02
 2.723577400000e+03  4.000000000000e+01
 2.733580600000e+03  1.000000000000e+02
 2.735475300000e+03  5.000000000000e+01
 2.737309100000e+03  5.000000000000e+01
 2.742405300000e+03  8.000000000000e+01
 2.750140600000e+03  1.200000000000e+02
 2.772074000000e+03  3.000000000000e+01
 2.778220200000e+03  6.000000000000e+01
 2.788104700000e+03  3.000000000000e+02
 2.804520300000e+03  4.000000000000e+01
 2.806984100000e+03  1.500000000000e+02
 2.813286400000e+03  2.500000000000e+02
 2.823275600000e+03  3.000000000000e+01
 2.825555700000e+03  6.000000000000e+01
 2.832435500000e+03  1.500000000000e+02
 2.838119400000e+03  2.000000000000e+01
 2.843976300000e+03  1.000000000000e+02
 2.851796900000e+03  8.000000000000e+01
 2.936903300000e+03  1.200000000000e+02
 2.947876000000e+03  1.000000000000e+02
 2.953939900000e+03  6.000000000000e+01
 2.966898200000e+03  1.500000000000e+02
 2.970099400000e+03  8.000000000000e+01
 2.973132300000e+03  1.200000000000e+02
 2.973235400000e+03  5.000000000000e+01
 2.981445100000e+03  6.000000000000e+01
 2.983569600000e+03  1.000000000000e+02
 2.994426800000e+03  1.000000000000e+02
 2.999511700000e+03  5.000000000000e+01
 3.000947800000e+03  8.000000000000e+01
 3.008138200000e+03  5.000000000000e+01
 3.020490700000e+03  5.000000000000e+01
 3.020638900000e+03  1.500000000000e+02
 3.021072800000e+03  6.000000000000e+01
 3.024032700000e+03  5.000000000000e+01
 3.025842300000e+03  5.000000000000e+01
 3.037388700000e+03  8.000000000000e+01
 3.047604500000e+03  8.000000000000e+01
 3.057445800000e+03  6.000000000000e+01
 3.059085700000e+03  1.000000000000e+02
 3.193225800000e+03  5.000000000000e+01
 3.193299800000e+03  8.000000000000e+01
 3.222059100000e+03  3.000000000000e+01
 3.225787100000e+03  6.000000000000e+01
 3.236222400000e+03  3.000000000000e+01
 3.355227800000e+03  4.000000000000e+01
 3.407459700000e+03  5.000000000000e+01
 3.427119400000e+03  5.000000000000e+01
 3.440606000000e+03  4.000000000000e+02
 3.440988800000e+03  2.500000000000e+02
 3.443876500000e+03  1.000000000000e+02
 3.465860600000e+03  1.200000000000e+02
 3.475450200000e+03  2.000000000000e+02
 3.476701900000e+03  5.000000000000e+01
 3.490574000000e+03  2.500000000000e+02
 3.497840600000e+03  5.000000000000e+01
 3.521261200000e+03  3.000000000000e+01
 3.526040800000e+03  4.000000000000e+01
 3.541083300000e+03  3.000000000000e+01
 3.554924600000e+03  4.000000000000e+01
 3.558515100000e+03  4.000000000000e+01
 3.565378900000e+03  1.000000000000e+02
 3.570097700000e+03  1.200000000000e+02
 3.570254200000e+03  8.000000000000e+01
 3.581193100000e+03  6.000000000000e+02
 3.585318800000e+03  3.000000000000e+01
 3.586984900000e+03  4.000000000000e+01
 3.606679400000e+03  5.000000000000e+01
 3.608859400000e+03  1.500000000000e+02
 3.618767800000e+03  1.500000000000e+02
 3.631463100000e+03  1.200000000000e+02
 3.647842800000e+03  1.500000000000e+02
 3.679913300000e+03  1.500000000000e+02
 3.687456800000e+03  5.000000000000e+01
 3.705565900000e+03  1.200000000000e+02
 3.707919900000e+03  3.000000000000e+01
 3.709246300000e+03  6.000000000000e+01
 3.719934800000e+03  6.000000000000e+02
 3.722563000000e+03  1.500000000000e+02
 3.727618900000e+03  5.000000000000e+01
 3.733317600000e+03  1.200000000000e+02
 3.734863800000e+03  7.000000000000e+02
 3.737131600000e+03  6.000000000000e+02
 3.743362100000e+03  4.000000000000e+01
 3.745561300000e+03  6.000000000000e+02
 3.745899400000e+03  1.200000000000e+02
 3.748262200000e+03  3.000000000000e+02
 3.749485400000e+03  4.000000000000e+02
 3.758232900000e+03  3.000000000000e+02
 3.760049800000e+03  4.000000000000e+01
 3.763789100000e+03  1.500000000000e+02
 3.765538800000e+03  4.000000000000e+01
 3.767191900000e+03  6.000000000000e+01
 3.795002200000e+03  4.000000000000e+01
 3.799547600000e+03  4.000000000000e+01
 3.812964600000e+03  6.000000000000e+01
 3.815840300000e+03  1.500000000000e+02
 3.820425300000e+03  5.000000000000e+02
 3.824443600000e+03  2.500000000000e+02
 3.825881100000e+03  1.500000000000e+02
 3.827822500000e+03  1.200000000000e+02
 3.834222400000e+03  1.000000000000e+02
 3.840437500000e+03  5.000000000000e+01
 3.841048100000e+03  8.000000000000e+01
 3.856371600000e+03  2.500000000000e+02
 3.859911400000e+03  5.000000000000e+02
 3.878573200000e+03  1.500000000000e+02
 3.886282200000e+03  3.000000000000e+02
 3.888513400000e+03  3.000000000000e+01
 3.895656500000e+03  8.000000000000e+01
 3.899707500000e+03  1.200000000000e+02
 3.902945800000e+03  4.000000000000e+01
 3.920258100000e+03  6.000000000000e+01
 3.922911900000e+03  1.200000000000e+02
 3.927919900000e+03  1.200000000000e+02
 3.930296600000e+03  2.000000000000e+02
 4.005241900000e+03  4.000000000000e+01
 4.045812500000e+03  3.000000000000e+02
 4.063594200000e+03  1.500000000000e+02
 4.071738000000e+03  1.200000000000e+02
 4.132058100000e+03  4.000000000000e+01
 4.143868200000e+03  8.000000000000e+01
 4.202029300000e+03  3.000000000000e+01
 4.216183600000e+03  4.000000000000e+01
 4.250787100000e+03  3.000000000000e+01
 4.260474600000e+03  8.000000000000e+01
 4.271760700000e+03  1.200000000000e+02
 4.282402800000e+03  1.200000000000e+02
 4.307902300000e+03  1.200000000000e+02
 4.325762200000e+03  1.500000000000e+02
 4.375930200000e+03  8.000000000000e+01
 4.383544900000e+03  2.000000000000e+02
 4.404750500000e+03  1.200000000000e+02
 4.415122600000e+03  3.000000000000e+01
 4.427297900000e+03  6.000000000000e+01
 4.461652800000e+03  4.000000000000e+01
 4.920502900000e+03  5.000000000000e+01
 4.957596700000e+03  1.500000000000e+02
 5.167488300000e+03  2.500000000000e+02
 5.171596200000e+03  5.000000000000e+01
 5.227150900000e+03  1.000000000000e+02
 5.269537600000e+03  1.200000000000e+02
 5.270356400000e+03  8.000000000000e+01
 5.328038600000e+03  8.000000000000e+01
 5.328531700000e+03  3.000000000000e+01
 5.341023900000e+03  5.000000000000e+01
 5.371489700000e+03  4.000000000000e+01
 5.397127900000e+03  3.000000000000e+01
 1.160757520000e+04  2.500000000000e+01
 1.168997560000e+04  2.500000000000e+01
 1.188284670000e+04  6.000000000000e+01
 1.197304980000e+04  1.000000000000e+02
