 1.106993100000e+03  1.000000000000e+03
 1.112400600000e+03  6.000000000000e+02
 1.195809200000e+03  7.000000000000e+02
 1.644495800000e+03  3.000000000000e+02
 1.665351300000e+03  4.000000000000e+02
 1.682835300000e+03  3.000000000000e+02
 1.723611900000e+03  3.000000000000e+02
 1.994317300000e+03  3.000000000000e+02
 2.113825000000e+03  3.000000000000e+02
 2.243448500000e+03  3.000000000000e+02
 2.246412000000e+03  7.000000000000e+02
 2.248749000000e+03  3.000000000000e+02
 2.279981200000e+03  3.000000000000e+02
 2.317034200000e+03  2.000000000000e+02
 2.320245100000e+03  4.000000000000e+02
 2.324667000000e+03  3.000000000000e+02
 2.331366500000e+03  5.000000000000e+02
 2.413188300000e+03  1.000000000000e+03
 2.437783200000e+03  1.000000000000e+03
 2.477127900000e+03  2.000000000000e+02
 2.711873200000e+03  2.000000000000e+02
 2.934020900000e+03  6.000000000000e+01
 4.620036100000e+03  5.000000000000e+01
 4.788396800000e+03  1.000000000000e+02
 5.027343300000e+03  5.000000000000e+01
