 3.753650000000e+03  7.000000000000e+01
 4.307760000000e+03  2.500000000000e+02
 4.349600000000e+03  3.000000000000e+02
 4.459250000000e+03  1.500000000000e+02
 4.508480000000e+03  1.500000000000e+02
 4.577720000000e+03  1.500000000000e+02
 4.609380000000e+03  1.500000000000e+02
 4.721760000000e+03  1.000000000000e+02
 6.627230000000e+03  5.000000000000e+01
 6.751810000000e+03  7.000000000000e+01
 7.055420000000e+03  7.000000000000e+02
 7.268110000000e+03  3.000000000000e+02
 7.291000000000e+03  7.000000000000e+01
 7.450000000000e+03  1.000000000000e+03
 7.746640000000e+03  7.000000000000e+01
 7.809820000000e+03  3.000000000000e+02
 8.049000000000e+03  7.000000000000e+01
 8.099510000000e+03  3.000000000000e+02
 8.270960000000e+03  3.000000000000e+02
 8.520950000000e+03  7.000000000000e+01
 8.600070000000e+03  3.000000000000e+02
 8.675830000000e+03  5.000000000000e+01
 9.327020000000e+03  1.500000000000e+02
