 3.071584000000e+03  3.000000000000e+01
 3.501108000000e+03  8.000000000000e+01
 4.132427000000e+03  9.000000000000e+00
 4.283097000000e+03  3.000000000000e+01
 5.535481000000e+03  1.000000000000e+03
 5.777619000000e+03  8.000000000000e+01
 5.997087000000e+03  8.000000000000e+01
 6.110783000000e+03  2.500000000000e+02
 6.498760000000e+03  2.500000000000e+02
 6.527312000000e+03  1.100000000000e+02
 6.595325000000e+03  1.000000000000e+02
 6.675270000000e+03  5.000000000000e+01
 6.693842000000e+03  5.000000000000e+01
 6.865686000000e+03  9.000000000000e+00
 7.059943000000e+03  2.000000000000e+02
 7.120331000000e+03  3.000000000000e+01
 7.195230000000e+03  9.000000000000e+00
 7.280296000000e+03  1.500000000000e+02
 7.392405000000e+03  1.500000000000e+01
 7.488075000000e+03  2.500000000000e+01
 7.672085000000e+03  8.000000000000e+01
 7.780478000000e+03  5.000000000000e+01
 7.905747000000e+03  2.500000000000e+01
 7.911329000000e+03  1.200000000000e+01
 8.210239000000e+03  9.000000000000e+00
 8.559998000000e+03  6.000000000000e+01
 8.915013000000e+03  8.000000000000e+00
 9.370119000000e+03  5.000000000000e+01
 9.608894000000e+03  1.500000000000e+01
 1.003213900000e+04  4.000000000000e+01
 1.499985200000e+04  6.000000000000e+01
 2.325356000000e+04  5.000000000000e+01
 2.551488000000e+04  6.000000000000e+01
