 2.138573500000e+03  1.000000000000e+03
 2.608557600000e+03  1.000000000000e+01
 2.770853800000e+03  2.000000000000e+01
 2.770974000000e+03  8.000000000000e+00
 2.800863500000e+03  2.000000000000e+01
 2.801050000000e+03  6.000000000000e+00
 3.075897100000e+03  6.000000000000e+01
 3.282325600000e+03  5.000000000000e+01
 3.302582900000e+03  2.000000000000e+02
 3.302939500000e+03  7.000000000000e+01
 3.345013400000e+03  4.000000000000e+02
 3.345569400000e+03  8.000000000000e+01
 3.345935300000e+03  1.500000000000e+01
 4.680135900000e+03  1.000000000000e+02
 4.722156900000e+03  2.500000000000e+02
 4.810532100000e+03  4.000000000000e+02
 6.362345800000e+03  3.000000000000e+01
