wavelength,amplitude
3.290219600000e+03,2.500000000000e+01
3.301859600000e+03,2.500000000000e+02
3.315041900000e+03,1.500000000000e+02
3.343896100000e+03,9.000000000000e+00
3.408130800000e+03,9.000000000000e+02
3.427926800000e+03,2.500000000000e+01
3.483423100000e+03,1.200000000000e+01
3.485264100000e+03,6.000000000000e+01
3.514713400000e+03,1.000000000000e+01
3.528534800000e+03,9.000000000000e+00
3.628110700000e+03,6.000000000000e+01
3.628866000000e+03,1.300000000000e+01
3.638787900000e+03,2.500000000000e+01
3.638787900000e+03,2.500000000000e+01
3.643166700000e+03,4.000000000000e+01
3.671999000000e+03,1.500000000000e+01
3.674044900000e+03,1.200000000000e+01
3.682972700000e+03,1.000000000000e+01
3.687415200000e+03,2.000000000000e+01
3.699912600000e+03,1.400000000000e+01
3.706521700000e+03,1.500000000000e+01
3.801072300000e+03,1.300000000000e+01
3.818687400000e+03,2.500000000000e+02
3.868420900000e+03,1.500000000000e+01
3.875715000000e+03,1.500000000000e+01
3.898731600000e+03,1.500000000000e+01
3.900722800000e+03,3.000000000000e+01
3.904382300000e+03,1.200000000000e+01
3.910895500000e+03,1.300000000000e+01
3.922955900000e+03,6.000000000000e+01
3.925335900000e+03,1.500000000000e+01
3.948388100000e+03,9.000000000000e+00
3.966357000000e+03,1.000000000000e+02
3.996567400000e+03,1.100000000000e+01
4.065928300000e+03,1.100000000000e+01
4.081466900000e+03,9.000000000000e+00
4.092252200000e+03,1.300000000000e+01
4.118674500000e+03,6.000000000000e+01
4.164549100000e+03,5.000000000000e+01
4.192423100000e+03,2.500000000000e+01
4.327053300000e+03,1.100000000000e+01
4.391830000000e+03,1.200000000000e+01
4.442550000000e+03,5.000000000000e+01
4.445550000000e+03,9.000000000000e+00
4.498760000000e+03,1.500000000000e+01
4.520900000000e+03,8.000000000000e+00
4.552420000000e+03,2.500000000000e+01
4.879530000000e+03,8.000000000000e+00
5.044040000000e+03,9.000000000000e+00
5.059480000000e+03,2.000000000000e+01
5.227660000000e+03,2.500000000000e+01
5.301020000000e+03,2.500000000000e+01
5.368990000000e+03,8.000000000000e+00
5.390790000000e+03,8.000000000000e+00
5.475770000000e+03,9.000000000000e+00
5.478500000000e+03,9.000000000000e+00
5.763570000000e+03,4.000000000000e+00
5.840120000000e+03,1.300000000000e+01
5.844840000000e+03,5.000000000000e+00
6.026040000000e+03,4.000000000000e+00
6.318370000000e+03,5.000000000000e+00
6.326580000000e+03,5.000000000000e+00
6.523450000000e+03,6.000000000000e+00
6.710420000000e+03,7.000000000000e+00
6.760020000000e+03,1.300000000000e+01
6.842600000000e+03,4.000000000000e+01
7.113730000000e+03,1.300000000000e+01
8.224740000000e+03,7.000000000000e+00
