 6.870526000000e+02  6.000000000000e+02
 6.873460000000e+02  1.000000000000e+03
 9.036235000000e+02  1.500000000000e+02
 9.039616000000e+02  3.000000000000e+02
 9.041416000000e+02  7.500000000000e+02
 9.044801000000e+02  1.500000000000e+02
 1.036336700000e+03  2.500000000000e+02
 1.037018200000e+03  5.000000000000e+02
 1.334532300000e+03  8.000000000000e+01
 1.335707700000e+03  1.500000000000e+02
 2.836710000000e+03  5.000000000000e+02
 2.837603000000e+03  4.000000000000e+02
 2.992618000000e+03  4.000000000000e+02
 3.918978000000e+03  3.000000000000e+02
 3.920693000000e+03  4.000000000000e+02
 4.267003000000e+03  4.000000000000e+02
 4.267258000000e+03  5.000000000000e+02
 5.145160000000e+03  3.000000000000e+02
 5.151090000000e+03  2.000000000000e+02
 5.889770000000e+03  3.000000000000e+02
 6.578050000000e+03  4.000000000000e+02
 6.582880000000e+03  3.000000000000e+02
 7.231320000000e+03  4.000000000000e+02
 7.236420000000e+03  5.000000000000e+02
