 4.299180000000e+02  4.000000000000e+02
 4.300410000000e+02  7.000000000000e+02
 4.301770000000e+02  1.000000000000e+03
 5.378319000000e+02  8.000000000000e+02
 5.382636000000e+02  1.000000000000e+03
 5.383180000000e+02  6.000000000000e+02
 5.390855000000e+02  8.000000000000e+02
 5.395489000000e+02  7.000000000000e+02
 5.398544000000e+02  5.000000000000e+02
 7.185036000000e+02  8.000000000000e+02
 7.185663000000e+02  5.000000000000e+02
 7.966640000000e+02  2.500000000000e+02
 7.966820000000e+02  2.500000000000e+02
 8.327587000000e+02  2.500000000000e+02
 8.333302000000e+02  4.000000000000e+02
 8.344655000000e+02  5.000000000000e+02
 2.445538000000e+03  2.500000000000e+02
 2.733289000000e+03  2.500000000000e+02
 3.134720000000e+03  4.000000000000e+02
 3.138335000000e+03  2.500000000000e+02
 3.287472000000e+03  3.000000000000e+02
 3.390209000000e+03  2.500000000000e+02
 3.470676000000e+03  2.500000000000e+02
 3.727320000000e+03  2.500000000000e+02
 3.749486000000e+03  3.000000000000e+02
 3.911957000000e+03  4.000000000000e+02
 3.973256200000e+03  4.000000000000e+02
 3.982714000000e+03  2.000000000000e+02
 4.072157000000e+03  2.500000000000e+02
 4.075862000000e+03  4.000000000000e+02
 4.119215000000e+03  2.500000000000e+02
 4.185449000000e+03  2.500000000000e+02
 4.189789000000e+03  4.000000000000e+02
 4.317138000000e+03  2.500000000000e+02
 4.349426000000e+03  2.500000000000e+02
 4.414905000000e+03  4.000000000000e+02
 4.416974000000e+03  2.500000000000e+02
 4.590972000000e+03  3.000000000000e+02
 4.596175000000e+03  2.500000000000e+02
 4.641810000000e+03  3.000000000000e+02
 4.649135000000e+03  4.000000000000e+02
 4.661633000000e+03  3.000000000000e+02
 4.676235000000e+03  2.500000000000e+02
 4.705352000000e+03  2.500000000000e+02
